# ix_bunch       =     1
# n_particle     =    1000
# n_alive        =    1000
# n_dead         =     0
# charge         =  1.0000000000000002E-12
# ix_branch      = 0
# direction      = 1
# time_dir       = 1
# species        = Proton              
#! index   z       pz                    p0c             s_position  state  ix_ele      location
       1 1.842005E-04  -1.834102E-04  1.000000000000000E+10  0.000000000000000E+00  Alive       0  Upstream_End
       2 6.870209E-04  4.518556E-04  1.000000000000000E+10  0.000000000000000E+00  Alive       0  Upstream_End
       3 3.864035E-03  -2.656263E-04  1.000000000000000E+10  0.000000000000000E+00  Alive       0  Upstream_End
       4 2.765469E-03  1.047298E-03  1.000000000000000E+10  0.000000000000000E+00  Alive       0  Upstream_End
       5 1.704352E-03  5.418193E-04  1.000000000000000E+10  0.000000000000000E+00  Alive       0  Upstream_End
       6 4.175985E-04  -3.901304E-04  1.000000000000000E+10  0.000000000000000E+00  Alive       0  Upstream_End
       7 4.280578E-04  -4.964958E-04  1.000000000000000E+10  0.000000000000000E+00  Alive       0  Upstream_End
       8 -1.032989E-03  -6.673022E-04  1.000000000000000E+10  0.000000000000000E+00  Alive       0  Upstream_End
       9 1.934099E-04  -4.746242E-05  1.000000000000000E+10  0.000000000000000E+00  Alive       0  Upstream_End
      10 1.439406E-03  3.620857E-04  1.000000000000000E+10  0.000000000000000E+00  Alive       0  Upstream_End
      11 -8.503878E-04  -1.485128E-04  1.000000000000000E+10  0.000000000000000E+00  Alive       0  Upstream_End
      12 3.144653E-04  2.508741E-04  1.000000000000000E+10  0.000000000000000E+00  Alive       0  Upstream_End
      13 1.165199E-03  -8.041280E-04  1.000000000000000E+10  0.000000000000000E+00  Alive       0  Upstream_End
      14 -6.297932E-04  1.216830E-03  1.000000000000000E+10  0.000000000000000E+00  Alive       0  Upstream_End
      15 1.261004E-03  -3.792323E-04  1.000000000000000E+10  0.000000000000000E+00  Alive       0  Upstream_End
      16 3.138761E-04  9.966397E-04  1.000000000000000E+10  0.000000000000000E+00  Alive       0  Upstream_End
      17 1.985521E-05  -7.550741E-04  1.000000000000000E+10  0.000000000000000E+00  Alive       0  Upstream_End
      18 1.124650E-03  -1.865358E-03  1.000000000000000E+10  0.000000000000000E+00  Alive       0  Upstream_End
      19 2.440413E-03  -3.916235E-04  1.000000000000000E+10  0.000000000000000E+00  Alive       0  Upstream_End
      20 3.993255E-04  1.353364E-03  1.000000000000000E+10  0.000000000000000E+00  Alive       0  Upstream_End
      21 2.946430E-03  -2.721777E-04  1.000000000000000E+10  0.000000000000000E+00  Alive       0  Upstream_End
      22 4.421805E-04  -1.117986E-03  1.000000000000000E+10  0.000000000000000E+00  Alive       0  Upstream_End
      23 1.075027E-03  6.653893E-04  1.000000000000000E+10  0.000000000000000E+00  Alive       0  Upstream_End
      24 -4.682064E-04  4.077361E-04  1.000000000000000E+10  0.000000000000000E+00  Alive       0  Upstream_End
      25 1.880336E-03  -2.765507E-04  1.000000000000000E+10  0.000000000000000E+00  Alive       0  Upstream_End
      26 9.246020E-04  -2.487995E-04  1.000000000000000E+10  0.000000000000000E+00  Alive       0  Upstream_End
      27 -2.464164E-04  -3.202449E-04  1.000000000000000E+10  0.000000000000000E+00  Alive       0  Upstream_End
      28 -1.397435E-03  3.842799E-04  1.000000000000000E+10  0.000000000000000E+00  Alive       0  Upstream_End
      29 -3.327324E-03  -9.570922E-04  1.000000000000000E+10  0.000000000000000E+00  Alive       0  Upstream_End
      30 -9.937767E-04  -1.393214E-03  1.000000000000000E+10  0.000000000000000E+00  Alive       0  Upstream_End
      31 -4.371919E-03  -2.280303E-04  1.000000000000000E+10  0.000000000000000E+00  Alive       0  Upstream_End
      32 7.898206E-04  -2.039289E-03  1.000000000000000E+10  0.000000000000000E+00  Alive       0  Upstream_End
      33 1.184394E-03  3.477981E-04  1.000000000000000E+10  0.000000000000000E+00  Alive       0  Upstream_End
